Município,Ano,População,Número de Vítimas,Índice de Violência,RISP,RMBH,PIB per capita
SANTANA DE CATAGUASES,2020,3891.0,25.0,64.2508352608584,4º Departamento - Juiz de Fora,3) Interior de MG,11762.23
SANTANA DE CATAGUASES,2021,3909.0,35.0,89.53696597595294,4º Departamento - Juiz de Fora,3) Interior de MG,12773.83
SANTANA DE PIRAPAMA,2014,8068.0,39.0,48.339117501239464,19º RISP - Sete Lagoas,3) Interior de MG,10188.82
SANTANA DE PIRAPAMA,2015,8032.0,62.0,77.19123505976096,19º RISP - Sete Lagoas,3) Interior de MG,10056.89
SANTANA DE PIRAPAMA,2016,7997.0,28.0,35.013129923721394,19º RISP - Sete Lagoas,3) Interior de MG,11573.2
SANTANA DE PIRAPAMA,2017,7965.0,36.0,45.19774011299435,19º RISP - Sete Lagoas,3) Interior de MG,10461.93
SANTANA DE PIRAPAMA,2018,7696.0,36.0,46.77754677754678,19º RISP - Sete Lagoas,3) Interior de MG,10953.38
SANTANA DE PIRAPAMA,2019,7642.0,42.0,54.959434702957346,19º RISP - Sete Lagoas,3) Interior de MG,12432.32
SANTANA DE PIRAPAMA,2020,7589.0,29.0,38.213203320595596,19º Departamento - Sete Lagoas,3) Interior de MG,13661.41
SANTANA DE PIRAPAMA,2021,7538.0,42.0,55.71769700185725,19º Departamento - Sete Lagoas,3) Interior de MG,15479.54
SANTANA DO DESERTO,2014,4006.0,18.0,44.93260109835247,4º RISP - Juiz de Fora,3) Interior de MG,8877.0
SANTANA DO DESERTO,2015,4016.0,17.0,42.330677290836654,4º RISP - Juiz de Fora,3) Interior de MG,8892.05
SANTANA DO DESERTO,2016,4024.0,13.0,32.30616302186879,4º RISP - Juiz de Fora,3) Interior de MG,9305.4
SANTANA DO DESERTO,2017,4032.0,13.0,32.24206349206349,4º RISP - Juiz de Fora,3) Interior de MG,9753.16
SANTANA DO DESERTO,2018,3971.0,16.0,40.29211785444472,4º RISP - Juiz de Fora,3) Interior de MG,9920.77
SANTANA DO DESERTO,2019,3976.0,17.0,42.756539235412475,4º RISP - Juiz de Fora,3) Interior de MG,10444.42
SANTANA DO DESERTO,2020,3981.0,5.0,12.559658377292138,4º Departamento - Juiz de Fora,3) Interior de MG,11307.43
SANTANA DO DESERTO,2021,3985.0,11.0,27.603513174404014,4º Departamento - Juiz de Fora,3) Interior de MG,11889.16
SANTANA DO GARAMBEU,2014,2381.0,6.0,25.1994960100798,13º RISP - Barbacena,3) Interior de MG,9972.28
SANTANA DO GARAMBEU,2015,2400.0,9.0,37.5,13º RISP - Barbacena,3) Interior de MG,10320.58
SANTANA DO GARAMBEU,2016,2419.0,17.0,70.27697395618024,13º RISP - Barbacena,3) Interior de MG,11800.68
SANTANA DO GARAMBEU,2017,2436.0,10.0,41.050903119868636,13º RISP - Barbacena,3) Interior de MG,11760.76
SANTANA DO GARAMBEU,2018,2438.0,13.0,53.32239540607055,13º RISP - Barbacena,3) Interior de MG,12652.4
SANTANA DO GARAMBEU,2019,2458.0,14.0,56.95687550854353,13º RISP - Barbacena,3) Interior de MG,12559.75
SANTANA DO GARAMBEU,2020,2476.0,8.0,32.31017770597739,13º Departamento - Barbacena,3) Interior de MG,14272.44
SANTANA DO GARAMBEU,2021,2494.0,11.0,44.105854049719326,13º Departamento - Barbacena,3) Interior de MG,15700.64
SANTANA DO JACARE,2014,4811.0,20.0,41.571398877572236,6º RISP - Lavras,3) Interior de MG,11317.86
SANTANA DO JACARE,2015,4828.0,22.0,45.56752278376139,6º RISP - Lavras,3) Interior de MG,14019.54
SANTANA DO JACARE,2016,4845.0,19.0,39.21568627450981,6º RISP - Lavras,3) Interior de MG,14819.65
SANTANA DO JACARE,2017,4861.0,22.0,45.258177329767534,6º RISP - Lavras,3) Interior de MG,15637.22
SANTANA DO JACARE,2018,4807.0,27.0,56.168088204701476,6º RISP - Lavras,3) Interior de MG,16373.39
SANTANA DO JACARE,2019,4821.0,27.0,56.004978220286254,6º RISP - Lavras,3) Interior de MG,17590.38
SANTANA DO JACARE,2020,4834.0,14.0,28.961522548613985,6º Departamento - Lavras,3) Interior de MG,19806.76
SANTANA DO JACARE,2021,4847.0,13.0,26.82071384361461,6º Departamento - Lavras,3) Interior de MG,21867.84
SANTANA DO MANHUACU,2014,8839.0,22.0,24.88969340423125,12º RISP - Ipatinga,3) Interior de MG,8643.74
SANTANA DO MANHUACU,2015,8844.0,21.0,23.7449118046133,12º RISP - Ipatinga,3) Interior de MG,10034.69
SANTANA DO MANHUACU,2016,8849.0,17.0,19.211210306249292,12º RISP - Ipatinga,3) Interior de MG,11483.04
SANTANA DO MANHUACU,2017,8853.0,29.0,32.75725742686095,12º RISP - Ipatinga,3) Interior de MG,12404.98
SANTANA DO MANHUACU,2018,8681.0,41.0,47.22958184540951,12º RISP - Ipatinga,3) Interior de MG,12910.69
SANTANA DO MANHUACU,2019,8674.0,51.0,58.79640304357851,12º RISP - Ipatinga,3) Interior de MG,11656.04
SANTANA DO MANHUACU,2020,8667.0,50.0,57.69008884273682,12º Departamento - Ipatinga,3) Interior de MG,16293.66
SANTANA DO MANHUACU,2021,8660.0,51.0,58.89145496535797,12º Departamento - Ipatinga,3) Interior de MG,21922.2
SANTANA DO PARAISO,2014,30943.0,158.0,51.061629447694145,12º RISP - Ipatinga,3) Interior de MG,14576.24
SANTANA DO PARAISO,2015,31604.0,195.0,61.70105049993672,12º RISP - Ipatinga,3) Interior de MG,14935.64
SANTANA DO PARAISO,2016,32232.0,211.0,65.46289401836684,12º RISP - Ipatinga,3) Interior de MG,15602.65
SANTANA DO PARAISO,2017,32828.0,201.0,61.228219812355306,12º RISP - Ipatinga,3) Interior de MG,14935.51
SANTANA DO PARAISO,2018,33934.0,170.0,50.09724759827901,12º RISP - Ipatinga,3) Interior de MG,19111.77
SANTANA DO PARAISO,2019,34663.0,205.0,59.14087066901307,12º RISP - Ipatinga,3) Interior de MG,21500.65
SANTANA DO PARAISO,2020,35369.0,240.0,67.85603211852187,12º Departamento - Ipatinga,3) Interior de MG,21955.97
SANTANA DO PARAISO,2021,36048.0,255.0,70.73901464713715,12º Departamento - Ipatinga,3) Interior de MG,20818.42
SANTANA DO RIACHO,2014,4235.0,24.0,56.67060212514758,3º RISP - Vespasiano,3) Interior de MG,11250.35
SANTANA DO RIACHO,2015,4258.0,31.0,72.80413339596055,3º RISP - Vespasiano,3) Interior de MG,11895.03
SANTANA DO RIACHO,2016,4280.0,30.0,70.09345794392523,3º RISP - Vespasiano,3) Interior de MG,14144.53
SANTANA DO RIACHO,2017,4301.0,30.0,69.7512206463613,3º RISP - Vespasiano,3) Interior de MG,14242.01
SANTANA DO RIACHO,2018,4274.0,50.0,116.98642957416939,3º RISP - Vespasiano,3) Interior de MG,14833.8
SANTANA DO RIACHO,2019,4295.0,44.0,102.44470314318976,3º RISP - Vespasiano,3) Interior de MG,18797.53
SANTANA DO RIACHO,2020,4315.0,51.0,118.19235225955968,3º Departamento - Vespasiano,3) Interior de MG,20530.01
SANTANA DO RIACHO,2021,4334.0,54.0,124.59621596677434,3º Departamento - Vespasiano,3) Interior de MG,23947.0
SANTANA DOS MONTES,2014,3902.0,14.0,35.879036391594056,13º RISP - Barbacena,3) Interior de MG,7860.92
SANTANA DOS MONTES,2015,3897.0,19.0,48.75545291249679,13º RISP - Barbacena,3) Interior de MG,8287.16
SANTANA DOS MONTES,2016,3892.0,21.0,53.9568345323741,13º RISP - Barbacena,3) Interior de MG,9167.46
SANTANA DOS MONTES,2017,3887.0,14.0,36.017494211474144,13º RISP - Barbacena,3) Interior de MG,8412.58
SANTANA DOS MONTES,2018,3789.0,17.0,44.86671945104249,13º RISP - Barbacena,3) Interior de MG,8947.0
SANTANA DOS MONTES,2019,3777.0,29.0,76.78051363516018,13º RISP - Barbacena,3) Interior de MG,10755.59
SANTANA DOS MONTES,2020,3765.0,27.0,71.71314741035857,13º Departamento - Barbacena,3) Interior de MG,12022.63
SANTANA DOS MONTES,2021,3753.0,19.0,50.62616573407941,13º Departamento - Barbacena,3) Interior de MG,13286.87
SANTO ANTONIO DO AMPARO,2014,18266.0,176.0,96.35388152852293,6º RISP - Lavras,3) Interior de MG,12809.8
SANTO ANTONIO DO AMPARO,2015,18367.0,163.0,88.74612076005882,6º RISP - Lavras,3) Interior de MG,11997.31
SANTO ANTONIO DO AMPARO,2016,18462.0,155.0,83.95623442747264,6º RISP - Lavras,3) Interior de MG,16457.61
SANTO ANTONIO DO AMPARO,2017,18553.0,147.0,79.23246914245674,6º RISP - Lavras,3) Interior de MG,13459.54
SANTO ANTONIO DO AMPARO,2018,18434.0,121.0,65.63957903873278,6º RISP - Lavras,3) Interior de MG,15465.99
SANTO ANTONIO DO AMPARO,2019,18525.0,126.0,68.01619433198381,6º RISP - Lavras,3) Interior de MG,14805.35
SANTO ANTONIO DO AMPARO,2020,18613.0,127.0,68.23188094342665,6º Departamento - Lavras,3) Interior de MG,17165.92
SANTO ANTONIO DO AMPARO,2021,18697.0,99.0,52.94967107022517,6º Departamento - Lavras,3) Interior de MG,18956.63
SANTO ANTONIO DO AVENTUREIRO,2014,3655.0,9.0,24.623803009575923,4º RISP - Juiz de Fora,3) Interior de MG,9989.61
SANTO ANTONIO DO AVENTUREIRO,2015,3659.0,8.0,21.86389723968297,4º RISP - Juiz de Fora,3) Interior de MG,10054.0
SANTO ANTONIO DO AVENTUREIRO,2016,3664.0,15.0,40.93886462882096,4º RISP - Juiz de Fora,3) Interior de MG,11620.4
SANTO ANTONIO DO AVENTUREIRO,2017,3668.0,7.0,19.083969465648853,4º RISP - Juiz de Fora,3) Interior de MG,12158.65
SANTO ANTONIO DO AVENTUREIRO,2018,3602.0,16.0,44.41976679622432,4º RISP - Juiz de Fora,3) Interior de MG,12613.69
SANTO ANTONIO DO AVENTUREIRO,2019,3602.0,13.0,36.091060521932256,4º RISP - Juiz de Fora,3) Interior de MG,13810.57
SANTO ANTONIO DO AVENTUREIRO,2020,3602.0,10.0,27.7623542476402,4º Departamento - Juiz de Fora,3) Interior de MG,15408.4
SANTO ANTONIO DO AVENTUREIRO,2021,3602.0,20.0,55.5247084952804,4º Departamento - Juiz de Fora,3) Interior de MG,18856.11
SANTO ANTONIO DO GRAMA,2014,4120.0,19.0,46.116504854368934,12º RISP - Ipatinga,3) Interior de MG,11562.2
SANTO ANTONIO DO GRAMA,2015,4103.0,24.0,58.49378503534,12º RISP - Ipatinga,3) Interior de MG,13019.58
SANTO ANTONIO DO GRAMA,2016,4087.0,39.0,95.42451676046,12º RISP - Ipatinga,3) Interior de MG,17107.5
SANTO ANTONIO DO GRAMA,2017,4071.0,40.0,98.25595676737903,12º RISP - Ipatinga,3) Interior de MG,17405.06
SANTO ANTONIO DO GRAMA,2018,3937.0,45.0,114.3002286004572,12º RISP - Ipatinga,3) Interior de MG,15300.22
SANTO ANTONIO DO GRAMA,2019,3911.0,27.0,69.03605216057275,12º RISP - Ipatinga,3) Interior de MG,18366.76
SANTO ANTONIO DO GRAMA,2020,3886.0,32.0,82.34688625836337,12º Departamento - Ipatinga,3) Interior de MG,20406.7
SANTO ANTONIO DO GRAMA,2021,3861.0,20.0,51.8000518000518,12º Departamento - Ipatinga,3) Interior de MG,22189.15
SANTO ANTONIO DO ITAMBE,2014,4121.0,28.0,67.94467362290706,14º RISP - Curvelo,3) Interior de MG,6927.1
SANTO ANTONIO DO ITAMBE,2015,4093.0,33.0,80.62545809919374,14º RISP - Curvelo,3) Interior de MG,7568.23
SANTO ANTONIO DO ITAMBE,2016,4066.0,41.0,100.83620265617314,14º RISP - Curvelo,3) Interior de MG,8031.42
SANTO ANTONIO DO ITAMBE,2017,4040.0,31.0,76.73267326732673,14º RISP - Curvelo,3) Interior de MG,8574.44
SANTO ANTONIO DO ITAMBE,2018,3877.0,29.0,74.8001031725561,14º RISP - Curvelo,3) Interior de MG,9207.66
SANTO ANTONIO DO ITAMBE,2019,3838.0,43.0,112.03751954142784,14º RISP - Curvelo,3) Interior de MG,10211.09
SANTO ANTONIO DO ITAMBE,2020,3799.0,45.0,118.45222426954462,14º Departamento - Curvelo,3) Interior de MG,11432.3
SANTO ANTONIO DO ITAMBE,2021,3763.0,36.0,95.66834972096731,14º Departamento - Curvelo,3) Interior de MG,11880.62
SANTO ANTONIO DO JACINTO,2014,12024.0,31.0,25.78176979374584,15º RISP - Teófilo Otoni,3) Interior de MG,5933.78
SANTO ANTONIO DO JACINTO,2015,12008.0,45.0,37.47501665556296,15º RISP - Teófilo Otoni,3) Interior de MG,6392.88
SANTO ANTONIO DO JACINTO,2016,11992.0,61.0,50.867244829886594,15º RISP - Teófilo Otoni,3) Interior de MG,6925.52
SANTO ANTONIO DO JACINTO,2017,11977.0,43.0,35.90214577941053,15º RISP - Teófilo Otoni,3) Interior de MG,7441.64
SANTO ANTONIO DO JACINTO,2018,11677.0,29.0,24.83514601353087,15º RISP - Teófilo Otoni,3) Interior de MG,7588.34
SANTO ANTONIO DO JACINTO,2019,11640.0,28.0,24.054982817869416,15º RISP - Teófilo Otoni,3) Interior de MG,8314.75
SANTO ANTONIO DO JACINTO,2020,11604.0,37.0,31.885556704584626,15º Departamento - Teófilo Otoni,3) Interior de MG,8708.82
SANTO ANTONIO DO JACINTO,2021,11570.0,25.0,21.6076058772688,15º Departamento - Teófilo Otoni,3) Interior de MG,9900.93
SANTO ANTONIO DO MONTE,2014,27556.0,220.0,79.83742197706489,7º RISP - Divinópolis,3) Interior de MG,15595.12
SANTO ANTONIO DO MONTE,2015,27752.0,238.0,85.75958489478235,7º RISP - Divinópolis,3) Interior de MG,16080.75
SANTO ANTONIO DO MONTE,2016,27938.0,194.0,69.43947311904932,7º RISP - Divinópolis,3) Interior de MG,17512.02
SANTO ANTONIO DO MONTE,2017,28115.0,216.0,76.82731637915704,7º RISP - Divinópolis,3) Interior de MG,18817.15
SANTO ANTONIO DO MONTE,2018,28054.0,167.0,59.52805304056463,7º RISP - Divinópolis,3) Interior de MG,20529.35
SANTO ANTONIO DO MONTE,2019,28243.0,169.0,59.837835923945754,7º RISP - Divinópolis,3) Interior de MG,21668.28
SANTO ANTONIO DO MONTE,2020,28427.0,190.0,66.83786540964576,7º Departamento - Divinópolis,3) Interior de MG,24526.14
SANTO ANTONIO DO MONTE,2021,28603.0,206.0,72.0204174387302,7º Departamento - Divinópolis,3) Interior de MG,29473.46
SANTO ANTONIO DO RETIRO,2014,7264.0,17.0,23.40308370044053,11º RISP - Montes Claros,3) Interior de MG,6258.96
SANTO ANTONIO DO RETIRO,2015,7290.0,23.0,31.550068587105624,11º RISP - Montes Claros,3) Interior de MG,6420.95
SANTO ANTONIO DO RETIRO,2016,7315.0,18.0,24.606971975393026,11º RISP - Montes Claros,3) Interior de MG,6918.85
SANTO ANTONIO DO RETIRO,2017,7339.0,22.0,29.97683608120997,11º RISP - Montes Claros,3) Interior de MG,6632.83
SANTO ANTONIO DO RETIRO,2018,7256.0,18.0,24.807056229327454,11º RISP - Montes Claros,3) Interior de MG,6864.88
SANTO ANTONIO DO RETIRO,2019,7277.0,32.0,43.97416517795795,11º RISP - Montes Claros,3) Interior de MG,7677.4
SANTO ANTONIO DO RETIRO,2020,7297.0,18.0,24.667671645881867,11º Departamento - Montes Claros,3) Interior de MG,8463.5
SANTO ANTONIO DO RETIRO,2021,7316.0,23.0,31.43794423182067,11º Departamento - Montes Claros,3) Interior de MG,9670.55
SANTO ANTONIO DO RIO ABAIXO,2014,1818.0,3.0,16.501650165016503,14º RISP - Curvelo,3) Interior de MG,11665.81
SANTO ANTONIO DO RIO ABAIXO,2015,1816.0,5.0,27.533039647577095,14º RISP - Curvelo,3) Interior de MG,11073.6
SANTO ANTONIO DO RIO ABAIXO,2016,1815.0,3.0,16.52892561983471,14º RISP - Curvelo,3) Interior de MG,11250.78
SANTO ANTONIO DO RIO ABAIXO,2017,1813.0,8.0,44.1257584114727,14º RISP - Curvelo,3) Interior de MG,12245.6
SANTO ANTONIO DO RIO ABAIXO,2018,1770.0,2.0,11.299435028248588,14º RISP - Curvelo,3) Interior de MG,12937.78
SANTO ANTONIO DO RIO ABAIXO,2019,1765.0,11.0,62.32294617563739,14º RISP - Curvelo,3) Interior de MG,13591.44
SANTO ANTONIO DO RIO ABAIXO,2020,1760.0,14.0,79.54545454545453,14º Departamento - Curvelo,3) Interior de MG,15866.73
SANTO ANTONIO DO RIO ABAIXO,2021,1756.0,6.0,34.16856492027335,14º Departamento - Curvelo,3) Interior de MG,16228.63
SANTO HIPOLITO,2014,3261.0,12.0,36.79852805887764,14º RISP - Curvelo,3) Interior de MG,10985.22
SANTO HIPOLITO,2015,3246.0,27.0,83.1792975970425,14º RISP - Curvelo,3) Interior de MG,11744.85
SANTO HIPOLITO,2016,3231.0,23.0,71.18539151965335,14º RISP - Curvelo,3) Interior de MG,12045.08
SANTO HIPOLITO,2017,3218.0,15.0,46.612802983219396,14º RISP - Curvelo,3) Interior de MG,10458.19
SANTO HIPOLITO,2018,3109.0,27.0,86.84464458025087,14º RISP - Curvelo,3) Interior de MG,11510.26
SANTO HIPOLITO,2019,3087.0,22.0,71.26660187884677,14º RISP - Curvelo,3) Interior de MG,11749.92
SANTO HIPOLITO,2020,3065.0,29.0,94.61663947797716,14º Departamento - Curvelo,3) Interior de MG,14309.1
SANTO HIPOLITO,2021,3044.0,16.0,52.562417871222074,14º Departamento - Curvelo,3) Interior de MG,16491.4
SANTOS DUMONT,2014,47558.0,314.0,66.02464359308634,13º RISP - Barbacena,3) Interior de MG,14430.05
SANTOS DUMONT,2015,47559.0,309.0,64.97192960322968,13º RISP - Barbacena,3) Interior de MG,17823.65
SANTOS DUMONT,2016,47560.0,342.0,71.90916736753574,13º RISP - Barbacena,3) Interior de MG,19352.96
SANTOS DUMONT,2017,47561.0,400.0,84.10252097306618,13º RISP - Barbacena,3) Interior de MG,19051.81
SANTOS DUMONT,2018,46555.0,360.0,77.32789174095156,13º RISP - Barbacena,3) Interior de MG,20187.5
SANTOS DUMONT,2019,46487.0,416.0,89.4873835696001,13º RISP - Barbacena,3) Interior de MG,21709.92
SANTOS DUMONT,2020,46421.0,334.0,71.95019495486956,13º Departamento - Barbacena,3) Interior de MG,22071.02
SANTOS DUMONT,2021,46357.0,367.0,79.16819466315768,13º Departamento - Barbacena,3) Interior de MG,23793.1
SAO BENTO ABADE,2014,4981.0,68.0,136.51877133105802,6º RISP - Lavras,3) Interior de MG,11871.57
SAO BENTO ABADE,2015,5043.0,54.0,107.07911957168352,6º RISP - Lavras,3) Interior de MG,11436.43
SAO BENTO ABADE,2016,5103.0,64.0,125.416421712718,6º RISP - Lavras,3) Interior de MG,13702.83
SAO BENTO ABADE,2017,5159.0,65.0,125.99340957549913,6º RISP - Lavras,3) Interior de MG,11799.12
SAO BENTO ABADE,2018,5220.0,55.0,105.3639846743295,6º RISP - Lavras,3) Interior de MG,11677.08
SAO BENTO ABADE,2019,5286.0,42.0,79.45516458569807,6º RISP - Lavras,3) Interior de MG,12701.64
SAO BENTO ABADE,2020,5349.0,32.0,59.824266217984665,6º Departamento - Lavras,3) Interior de MG,14569.43
SAO BENTO ABADE,2021,5411.0,37.0,68.37922749953798,6º Departamento - Lavras,3) Interior de MG,16505.34
SAO BRAS DO SUACUI,2014,3693.0,24.0,64.98781478472786,13º RISP - Barbacena,3) Interior de MG,20794.05
SAO BRAS DO SUACUI,2015,3712.0,29.0,78.125,13º RISP - Barbacena,3) Interior de MG,17733.3
SAO BRAS DO SUACUI,2016,3730.0,37.0,99.19571045576407,13º RISP - Barbacena,3) Interior de MG,15841.48
SAO BRAS DO SUACUI,2017,3747.0,28.0,74.72644782492661,13º RISP - Barbacena,3) Interior de MG,13672.33
SAO BRAS DO SUACUI,2018,3721.0,14.0,37.624294544477294,13º RISP - Barbacena,3) Interior de MG,14612.19
SAO BRAS DO SUACUI,2019,3738.0,31.0,82.93204922418406,13º RISP - Barbacena,3) Interior de MG,16923.01
SAO BRAS DO SUACUI,2020,3754.0,18.0,47.94885455514118,13º Departamento - Barbacena,3) Interior de MG,18282.67
SAO BRAS DO SUACUI,2021,3770.0,33.0,87.53315649867375,13º Departamento - Barbacena,3) Interior de MG,21354.17
SAO DOMINGOS DAS DORES,2014,5642.0,13.0,23.04147465437788,12º RISP - Ipatinga,3) Interior de MG,9811.93
SAO DOMINGOS DAS DORES,2015,5661.0,19.0,33.56297473944533,12º RISP - Ipatinga,3) Interior de MG,10605.22
SAO DOMINGOS DAS DORES,2016,5680.0,17.0,29.929577464788732,12º RISP - Ipatinga,3) Interior de MG,15033.74
SAO DOMINGOS DAS DORES,2017,5697.0,15.0,26.32964718272775,12º RISP - Ipatinga,3) Interior de MG,11696.25
SAO DOMINGOS DAS DORES,2018,5630.0,20.0,35.52397868561279,12º RISP - Ipatinga,3) Interior de MG,12930.44
SAO DOMINGOS DAS DORES,2019,5644.0,14.0,24.805102763997166,12º RISP - Ipatinga,3) Interior de MG,11930.67
SAO DOMINGOS DAS DORES,2020,5658.0,12.0,21.208907741251327,12º Departamento - Ipatinga,3) Interior de MG,13977.65
SAO DOMINGOS DAS DORES,2021,5672.0,17.0,29.97179125528914,12º Departamento - Ipatinga,3) Interior de MG,16117.24
SAO DOMINGOS DO PRATA,2014,17805.0,102.0,57.287278854254424,12º RISP - Ipatinga,3) Interior de MG,11185.62
SAO DOMINGOS DO PRATA,2015,17798.0,105.0,58.99539274075739,12º RISP - Ipatinga,3) Interior de MG,10670.31
SAO DOMINGOS DO PRATA,2016,17792.0,91.0,51.146582733812956,12º RISP - Ipatinga,3) Interior de MG,12787.8
SAO DOMINGOS DO PRATA,2017,17787.0,106.0,59.59408556811154,12º RISP - Ipatinga,3) Interior de MG,13560.68
SAO DOMINGOS DO PRATA,2018,17393.0,131.0,75.31765652848847,12º RISP - Ipatinga,3) Interior de MG,14512.02
SAO DOMINGOS DO PRATA,2019,17359.0,115.0,66.24805576358085,12º RISP - Ipatinga,3) Interior de MG,15073.48
SAO DOMINGOS DO PRATA,2020,17327.0,114.0,65.79327061811045,12º Departamento - Ipatinga,3) Interior de MG,16491.15
SAO DOMINGOS DO PRATA,2021,17296.0,98.0,56.660499537465306,12º Departamento - Ipatinga,3) Interior de MG,18125.06
SAO FELIX DE MINAS,2014,3465.0,29.0,83.6940836940837,8º RISP - Governador Valadares,3) Interior de MG,8660.57
SAO FELIX DE MINAS,2015,3462.0,28.0,80.87810514153668,8º RISP - Governador Valadares,3) Interior de MG,8704.61
SAO FELIX DE MINAS,2016,3460.0,22.0,63.58381502890174,8º RISP - Governador Valadares,3) Interior de MG,10419.15
SAO FELIX DE MINAS,2017,3458.0,24.0,69.40427993059572,8º RISP - Governador Valadares,3) Interior de MG,10390.15
SAO FELIX DE MINAS,2018,3377.0,22.0,65.14657980456026,8º RISP - Governador Valadares,3) Interior de MG,11070.04
SAO FELIX DE MINAS,2019,3369.0,23.0,68.2695161769071,8º RISP - Governador Valadares,3) Interior de MG,11483.95
SAO FELIX DE MINAS,2020,3362.0,17.0,50.565139797739434,8º Departamento - Governador Valadares,3) Interior de MG,12802.67
SAO FELIX DE MINAS,2021,3354.0,14.0,41.741204531902206,8º Departamento - Governador Valadares,3) Interior de MG,13087.33
SAO FRANCISCO,2014,56217.0,387.0,68.84038635999786,11º RISP - Montes Claros,3) Interior de MG,6994.91
SAO FRANCISCO,2015,56423.0,372.0,65.93056023252929,11º RISP - Montes Claros,3) Interior de MG,7684.38
SAO FRANCISCO,2016,56619.0,320.0,56.51812995637506,11º RISP - Montes Claros,3) Interior de MG,8494.94
SAO FRANCISCO,2017,56805.0,400.0,70.4163365900889,11º RISP - Montes Claros,3) Interior de MG,8714.26
SAO FRANCISCO,2018,56163.0,368.0,65.52356533660951,11º RISP - Montes Claros,3) Interior de MG,9015.33
SAO FRANCISCO,2019,56323.0,362.0,64.27214459457059,11º RISP - Montes Claros,3) Interior de MG,9452.54
SAO FRANCISCO,2020,56477.0,322.0,57.014359827894545,11º Departamento - Montes Claros,3) Interior de MG,10367.19
SAO FRANCISCO,2021,56625.0,293.0,51.743929359823404,11º Departamento - Montes Claros,3) Interior de MG,11446.32
SAO FRANCISCO DE PAULA,2014,6668.0,33.0,49.49010197960408,6º RISP - Lavras,3) Interior de MG,11718.15
SAO FRANCISCO DE PAULA,2015,6670.0,38.0,56.971514242878555,6º RISP - Lavras,3) Interior de MG,12846.0
SAO FRANCISCO DE PAULA,2016,6671.0,52.0,77.94933293359317,6º RISP - Lavras,3) Interior de MG,15091.36
SAO FRANCISCO DE PAULA,2017,6673.0,57.0,85.41885209051402,6º RISP - Lavras,3) Interior de MG,14420.49
SAO FRANCISCO DE PAULA,2018,6535.0,32.0,48.96710022953328,6º RISP - Lavras,3) Interior de MG,15140.36
SAO FRANCISCO DE PAULA,2019,6527.0,36.0,55.15550789030183,6º RISP - Lavras,3) Interior de MG,13999.39
SAO FRANCISCO DE PAULA,2020,6520.0,31.0,47.54601226993865,6º Departamento - Lavras,3) Interior de MG,16853.79
SAO FRANCISCO DE PAULA,2021,6512.0,24.0,36.85503685503686,6º Departamento - Lavras,3) Interior de MG,23108.24
SAO FRANCISCO DE SALES,2014,6110.0,43.0,70.37643207855973,5º RISP - Uberaba,3) Interior de MG,19676.69
SAO FRANCISCO DE SALES,2015,6150.0,38.0,61.78861788617886,5º RISP - Uberaba,3) Interior de MG,19607.39
SAO FRANCISCO DE SALES,2016,6188.0,41.0,66.25727213962507,5º RISP - Uberaba,3) Interior de MG,22816.57
SAO FRANCISCO DE SALES,2017,6224.0,51.0,81.94087403598971,5º RISP - Uberaba,3) Interior de MG,23209.79
SAO FRANCISCO DE SALES,2018,6200.0,50.0,80.64516129032258,5º RISP - Uberaba,3) Interior de MG,21487.78
SAO FRANCISCO DE SALES,2019,6238.0,32.0,51.29849310676499,5º RISP - Uberaba,3) Interior de MG,22398.57
SAO FRANCISCO DE SALES,2020,6274.0,40.0,63.755180108383804,5º Departamento - Uberaba,3) Interior de MG,24905.26
SAO FRANCISCO DE SALES,2021,6309.0,42.0,66.57156443176414,5º Departamento - Uberaba,3) Interior de MG,30763.55
SAO FRANCISCO DO GLORIA,2014,5177.0,25.0,48.29051574270813,4º RISP - Juiz de Fora,3) Interior de MG,9534.39
SAO FRANCISCO DO GLORIA,2015,5145.0,18.0,34.98542274052478,4º RISP - Juiz de Fora,3) Interior de MG,9957.08
SAO FRANCISCO DO GLORIA,2016,5114.0,22.0,43.019163081736416,4º RISP - Juiz de Fora,3) Interior de MG,11652.35
SAO FRANCISCO DO GLORIA,2017,5085.0,27.0,53.097345132743364,4º RISP - Juiz de Fora,3) Interior de MG,10495.87
SAO FRANCISCO DO GLORIA,2018,4889.0,26.0,53.180609531601554,4º RISP - Juiz de Fora,3) Interior de MG,11175.33
SAO FRANCISCO DO GLORIA,2019,4844.0,29.0,59.86787778695294,4º RISP - Juiz de Fora,3) Interior de MG,10852.47
SAO FRANCISCO DO GLORIA,2020,4800.0,27.0,56.25,4º Departamento - Juiz de Fora,3) Interior de MG,13980.07
SAO FRANCISCO DO GLORIA,2021,4758.0,34.0,71.45859604875999,4º Departamento - Juiz de Fora,3) Interior de MG,15251.54
SAO GERALDO,2014,11372.0,61.0,53.64052057685543,4º RISP - Juiz de Fora,3) Interior de MG,11631.06
SAO GERALDO,2015,11559.0,47.0,40.66095683017562,4º RISP - Juiz de Fora,3) Interior de MG,12844.15
SAO GERALDO,2016,11736.0,53.0,45.160190865712345,4º RISP - Juiz de Fora,3) Interior de MG,13390.76
SAO GERALDO,2017,11905.0,50.0,41.999160016799664,4º RISP - Juiz de Fora,3) Interior de MG,17191.02
SAO GERALDO,2018,12164.0,37.0,30.41762578099309,4º RISP - Juiz de Fora,3) Interior de MG,16456.99
